numenq,man,age98,country_birth,region_school,location,urban_area,sch_lev,age_jun_hs,origin_father,origin_mother,occup_father,occup_mother
c09157,0,21,0,23,1,7,3,12,0,0,3,5
c09158,0,20,0,31,1,7,2,11,0,0,5,5
c09159,1,20,0,52,2,7,2,12,0,0,6,4
c09161,1,22,0,23,2,7,3,12,0,15,6,7
c09162,1,20,18,11,1,1,3,12,18,18,6,5
c09163,1,20,0,42,1,7,2,12,0,0,5,5
c09168,1,20,0,11,1,1,2,12,0,0,6,5
c09176,0,20,0,43,2,7,3,11,0,0,6,5
c09183,1,20,0,31,1,7,3,11,0,0,2,4
c09187,0,19,0,91,1,7,2,12,9,9,6,7
c09190,0,21,0,93,1,6,2,12,23,0,6,99
c09196,1,20,0,93,1,7,1,12,0,0,4,5
c09197,1,22,0,23,1,7,3,12,0,0,6,5
c09202,1,20,0,41,1,7,2,12,0,0,4,5
c09203,0,19,0,91,1,7,2,12,0,0,2,5
c09205,0,20,0,72,1,7,3,11,0,0,3,5
c09207,0,20,0,11,1,1,3,11,19,19,2,7
c09208,1,20,0,41,1,7,2,12,0,0,6,5
c09209,1,20,0,31,1,7,2,11,0,0,3,5
c09212,0,20,0,41,1,7,3,11,0,0,4,5
c09221,0,21,0,41,1,7,2,12,24,24,6,7
c09223,0,23,0,11,1,1,3,11,0,0,6,5
c09228,1,19,0,43,1,7,2,11,0,0,4,3
c09234,1,19,0,31,1,7,2,12,0,0,99,6
c09239,1,19,0,11,1,7,2,12,0,0,4,6
c09243,1,17,17,24,1,7,1,12,17,17,6,7
c09251,0,18,0,43,1,7,1,11,0,0,99,5
c09253,1,22,1,73,1,5,3,13,1,1,5,7
c09255,1,20,0,73,1,5,1,13,1,1,6,99
c09256,0,18,0,52,2,7,1,12,0,0,5,6
c09264,1,20,0,82,1,2,2,13,23,0,99,99
c09265,0,19,17,11,1,1,3,11,0,0,2,5
c09267,1,18,0,11,1,1,1,12,0,0,6,3
c09268,1,18,0,52,2,7,2,11,0,0,2,5
c09271,0,18,0,23,1,7,2,11,0,0,5,5
c09273,1,19,0,31,1,7,2,12,0,0,6,7
c09275,0,18,0,91,1,7,2,11,0,0,4,5
c09276,1,21,0,52,1,7,3,12,0,0,5,5
c09279,0,18,0,22,1,7,1,11,0,0,6,5
c09282,0,18,0,23,1,7,2,11,0,0,5,5
c09283,0,18,0,21,1,7,2,11,0,0,6,6
c09286,1,20,0,31,1,7,3,11,0,0,5,2
c09287,1,19,0,31,1,7,2,12,0,0,6,6
c09289,1,21,0,53,1,7,2,12,0,0,99,5
c09293,1,20,0,11,1,1,2,12,0,0,6,6
c09298,1,19,0,82,1,7,2,12,19,19,6,7
c09299,1,18,0,31,1,4,2,11,0,0,6,5
c09302,1,19,0,93,1,6,2,11,0,12,5,5
c09303,1,21,17,91,1,7,2,13,17,17,5,5
c09304,1,20,0,31,1,7,3,11,0,0,5,7
c09305,0,21,0,31,1,4,3,11,12,12,2,7
c09306,0,18,0,91,1,7,2,12,0,0,6,7
c09311,0,23,0,53,1,7,3,13,0,0,6,5
c09316,0,19,0,31,1,7,2,11,0,0,5,5
c09322,0,19,0,93,1,7,3,11,0,0,1,7
c09326,1,21,0,73,1,7,2,13,9,0,5,3
c09338,0,17,0,54,2,7,1,11,0,0,6,5
c09355,0,18,0,52,2,7,1,12,0,0,6,99
c09361,1,18,24,82,1,7,1,10,24,24,5,1
c09363,1,19,0,93,1,3,2,12,0,0,99,5
c09365,0,21,0,82,2,7,2,13,0,0,6,6
c09368,0,19,0,72,2,7,3,11,0,0,6,6
c09369,0,19,0,93,1,7,3,11,0,0,5,5
c09370,1,19,0,93,1,3,2,13,0,17,3,5
c09373,1,19,8,11,1,1,2,11,8,8,6,5
c09377,1,17,0,73,1,5,1,12,0,0,5,5
c09378,0,19,0,41,1,7,1,11,0,0,2,6
c09379,1,19,0,24,1,7,3,11,0,0,99,99
c09380,1,20,0,25,1,7,1,11,1,0,6,7
c09384,1,19,0,52,1,7,2,11,0,0,5,5
c09385,1,20,0,31,1,7,3,12,0,0,6,5
c09386,0,23,1,82,1,7,3,12,1,1,6,7
c09388,0,19,0,25,1,7,2,11,0,0,5,5
c09391,1,17,0,31,1,7,1,12,0,0,99,5
c09393,1,19,0,52,2,7,3,11,0,0,4,4
c09398,1,19,23,26,1,7,2,12,23,23,99,99
c09404,0,21,0,25,1,7,3,12,0,0,5,5
c09407,1,18,0,22,1,1,1,12,0,0,5,5
c09408,1,19,0,21,2,7,2,11,0,0,2,6
c09413,1,19,0,31,2,7,2,12,0,0,5,5
c09416,1,18,0,24,1,7,2,11,0,0,5,5
c09417,1,18,0,82,1,2,2,11,0,0,6,6
c09420,1,18,0,43,1,7,2,11,17,17,6,6
c09421,0,18,0,11,1,1,2,12,0,0,99,99
c09426,1,19,0,23,1,7,2,12,0,0,5,5
c09428,1,19,0,21,1,7,2,11,0,0,6,6
c09436,0,23,24,43,1,7,3,11,24,24,5,6
c09437,1,20,0,52,2,7,3,11,0,0,4,5
c09443,1,19,0,82,1,7,2,12,0,0,5,7
c09451,1,18,0,41,1,7,2,11,0,0,6,5
c09454,0,21,0,53,1,7,3,12,0,0,6,5
c09456,0,19,0,82,1,7,2,11,0,0,6,6
c09460,1,19,0,82,1,2,2,12,23,23,6,7
c09463,1,20,0,82,1,7,3,11,12,12,5,7
c09466,0,17,0,53,1,7,3,10,0,0,6,5
c09468,0,20,0,31,1,7,3,11,0,0,2,5
c09472,0,21,0,11,1,1,3,11,16,16,6,5
c09477,1,22,0,53,1,7,3,11,0,0,6,5
c09478,0,20,17,42,1,7,2,12,17,17,6,7
c09486,0,18,0,22,2,7,1,12,0,0,5,6
c09487,1,19,0,93,1,7,3,11,0,0,5,6
c09494,1,18,0,93,1,6,3,11,0,0,99,99
c09496,1,19,0,22,1,7,3,11,1,9,99,3
c09501,1,19,0,54,1,7,2,11,17,17,6,5
c09504,1,20,0,24,1,7,2,12,0,0,5,6
c09511,1,20,0,82,1,7,2,11,0,0,4,4
c09517,1,22,0,54,1,7,3,11,0,0,4,4
c09519,1,19,0,11,1,1,2,11,9,9,6,5
c09521,1,20,0,11,1,1,3,11,0,0,3,5
c09525,1,20,0,23,1,7,2,12,23,23,99,99
c09529,1,21,0,82,1,7,2,12,1,1,99,5
c09536,0,20,0,52,1,7,3,12,0,0,6,5
c09539,1,18,0,31,1,7,1,11,0,0,4,4
c09542,1,20,0,42,2,7,3,11,0,0,5,5
c09547,1,18,0,41,1,7,2,11,0,0,4,5
c09550,1,18,0,82,1,2,2,11,0,0,3,3
c09551,0,19,0,41,1,7,2,12,19,19,6,6
c09552,1,19,0,31,1,7,2,13,0,0,5,7
c09554,0,20,1,11,1,1,2,12,1,1,6,5
c09560,1,21,0,53,2,7,2,12,0,0,6,7
c09562,0,19,0,72,2,7,2,11,0,0,5,5
c09564,1,20,0,73,2,7,2,11,0,0,5,5
c09569,1,19,0,11,1,1,1,11,13,13,6,6
c09573,0,19,0,52,2,7,1,12,0,0,5,5
c09575,0,17,0,41,1,7,2,11,24,24,6,7
c09578,0,18,0,11,1,1,2,11,17,17,99,7
c09579,1,22,0,52,1,7,3,11,0,0,5,5
c09582,1,21,0,41,1,7,2,12,1,1,5,7
c09583,1,18,0,52,1,7,1,11,17,17,99,7
c09587,0,19,0,31,1,7,2,11,0,0,5,5
c09594,1,20,1,73,1,7,1,13,1,1,6,7
c09595,1,17,0,24,1,1,2,11,0,0,5,99
c09601,0,19,0,21,1,7,2,11,0,0,5,5
c09606,0,18,0,11,1,1,1,12,19,19,99,5
c09607,0,21,0,91,1,7,2,11,0,0,99,5
c09616,0,19,0,91,2,7,3,11,0,0,5,5
c09618,1,20,0,11,1,1,2,14,9,9,6,5
c09621,0,18,0,31,1,7,1,11,0,0,6,5
c09624,1,21,0,11,1,1,2,11,16,16,6,7
c09625,1,17,0,42,1,7,1,12,24,24,99,7
c09626,0,19,0,72,1,7,1,11,0,0,6,3
c09631,0,19,0,54,1,7,2,11,0,0,99,5
c09638,1,21,0,91,1,7,3,12,1,1,5,5
c09640,1,23,0,43,1,7,2,11,17,17,5,7
c09642,0,19,0,82,1,7,2,11,0,0,99,99
c09643,1,21,0,82,1,2,3,11,5,5,6,6
c09648,0,17,0,31,1,7,2,12,0,0,5,5
c09655,1,19,0,31,1,7,3,11,0,0,2,2
c09656,0,20,0,82,1,2,2,12,0,0,99,99
c09661,0,19,0,91,1,7,2,12,0,0,2,2
c09662,1,19,0,23,1,7,3,11,0,0,5,5
c09663,0,21,0,93,1,7,2,12,1,1,99,99
c09667,1,19,0,31,1,4,2,12,0,0,3,6
c09670,0,18,0,82,1,7,2,11,12,12,6,5
c09674,0,20,0,11,1,1,2,11,1,1,6,5
c09675,0,18,0,31,1,7,2,11,0,0,3,5
c09678,0,18,0,31,99,99,2,12,0,0,99,5
c09682,0,21,99,11,1,1,2,12,99,99,99,99
c09683,0,18,0,41,1,7,2,11,0,0,99,99
c09684,0,19,0,73,1,5,2,11,12,12,6,5
c09686,0,19,0,82,1,7,2,12,0,0,5,5
c09687,1,18,0,24,1,7,1,11,0,0,5,5
c09688,1,18,0,31,1,7,2,12,0,0,5,5
c09695,1,20,0,82,1,7,1,13,1,1,99,99
c09696,0,21,0,82,1,7,2,11,24,24,1,99
c09697,1,18,0,11,1,1,2,11,0,0,4,5
c09699,1,18,0,93,1,3,2,11,1,23,5,5
c09701,1,19,0,53,1,7,2,11,0,0,5,6
c09705,1,21,0,31,1,7,2,11,17,17,2,7
c09708,0,18,0,22,1,7,3,11,0,0,4,2
c09710,1,19,0,53,1,7,2,11,0,0,2,5
c09714,0,19,16,11,1,1,1,13,17,17,6,7
c09716,1,18,0,11,1,1,1,11,30,30,6,4
c09718,1,20,0,72,1,7,2,11,1,1,6,7
c09719,0,19,4,31,1,4,3,11,0,0,6,6
c09720,0,17,0,22,1,1,1,11,0,0,6,7
c09721,1,18,0,82,1,7,2,11,19,19,6,5
c09723,1,20,0,82,1,2,2,13,25,25,6,6
c09724,1,17,17,11,1,1,1,11,17,17,6,7
c09726,1,18,0,23,1,7,2,12,0,0,2,7
c09729,0,21,0,24,2,7,2,11,0,0,6,5
c09730,1,21,0,11,1,1,3,12,0,0,6,6
c09733,0,19,0,91,1,7,2,12,17,1,5,5
c09737,1,17,0,52,1,7,1,11,0,0,6,2
c09740,1,24,0,11,1,1,2,12,19,19,2,7
c09742,1,19,0,23,2,7,2,11,1,0,5,7
c09744,1,20,0,23,1,7,2,11,0,0,6,6
c09748,0,17,0,31,1,4,1,11,0,0,2,7
c09750,1,22,0,26,1,7,3,12,0,0,6,6
c09754,1,20,0,21,1,7,3,12,0,12,6,5
c09755,0,18,0,31,1,4,1,12,0,0,2,5
c09757,1,20,0,41,2,7,2,11,0,0,5,5
c09760,1,19,0,26,1,7,2,11,0,0,5,5
c09761,1,19,0,24,1,7,2,11,0,0,6,5
c09762,1,22,0,25,1,7,2,12,0,0,6,6
c09764,0,19,0,26,2,7,3,11,0,0,6,5
c09767,1,20,0,91,2,7,2,13,0,23,99,5
c09768,1,21,0,43,1,7,2,11,0,0,4,5
c09772,1,20,0,41,1,7,3,11,0,12,5,5
c09778,0,21,0,31,1,7,2,11,0,0,99,99
c09780,0,18,0,31,1,4,2,12,0,0,5,5
c09783,0,19,0,24,2,7,2,11,0,0,5,5
c09784,1,18,1,31,1,7,2,11,1,1,6,7
c09785,0,21,0,72,1,7,3,11,0,0,2,5
c09793,0,21,17,82,1,7,2,12,17,17,6,7
c09798,0,20,0,31,1,7,3,11,0,0,6,5
c09801,1,17,0,42,1,7,1,12,0,0,6,5
c09803,0,18,0,31,1,7,2,11,0,0,4,5
c09806,1,19,0,41,1,7,2,11,0,0,6,6
c09811,1,19,0,73,1,5,1,13,0,0,99,7
c09813,1,18,0,25,1,7,1,11,0,0,99,99
c09819,1,22,0,31,1,7,2,12,1,0,6,6
c09821,0,18,0,31,1,7,2,11,0,0,5,6
c09822,0,19,0,52,1,7,2,12,0,0,5,5
c09823,0,19,0,31,1,7,2,11,0,0,99,5
c09829,0,19,0,26,1,7,2,13,9,0,6,6
c09831,0,19,0,25,1,7,3,11,0,0,5,5
c09832,1,22,0,82,1,7,3,11,0,0,99,99
c09839,0,18,0,21,1,7,2,12,0,0,5,5
c09840,1,19,0,31,1,7,2,11,0,0,6,7
c09845,0,20,0,41,1,7,3,11,0,0,3,3
c09847,0,19,23,24,1,7,2,12,23,23,4,7
c09848,0,19,0,11,1,1,3,11,0,17,5,5
c09851,1,18,24,82,1,2,2,11,24,24,2,7
c09853,0,20,0,11,1,1,2,12,0,0,99,5
c09854,0,20,0,11,1,1,2,11,21,21,5,99
c09860,1,19,0,22,2,7,1,13,0,0,3,6
c09865,0,18,0,52,1,7,1,10,0,99,5,99
c09869,1,21,17,23,1,7,2,11,17,17,5,5
c09871,0,20,0,31,1,7,2,13,0,0,2,7
c09872,1,19,0,52,1,7,2,12,1,0,4,5
c09876,0,20,0,25,1,7,2,11,0,0,5,5
c09879,0,20,0,31,1,7,3,11,0,0,2,2
c09882,1,17,0,43,1,7,2,11,0,0,2,5
c09886,1,21,0,52,1,7,3,12,0,0,6,5
c09888,0,18,0,11,1,1,2,11,0,0,2,6
c09899,1,21,0,31,1,7,2,12,0,0,5,4
c09904,1,20,0,54,1,7,2,11,1,1,99,5
c09905,0,19,0,26,1,7,3,11,0,0,4,4
c09907,1,21,0,25,1,7,3,11,0,0,3,5
c09910,0,17,0,31,1,4,1,12,0,0,4,99
c09916,1,19,0,82,99,99,2,12,1,1,99,5
c09918,0,21,0,41,1,7,3,12,0,0,5,7
c09921,0,19,0,31,1,4,3,11,0,0,6,5
c09924,0,18,0,31,1,7,1,13,0,0,5,5
c09927,1,21,0,72,1,7,2,12,19,19,6,5
c09932,1,20,0,11,1,1,3,11,0,0,6,5
c09933,1,19,0,53,2,7,3,11,0,0,2,2
c09934,1,18,0,22,1,7,1,12,0,0,4,7
c09936,0,18,0,11,1,1,2,12,0,0,4,3
c09937,0,20,0,42,1,7,2,11,0,0,5,5
c09938,0,20,0,31,1,7,2,12,0,4,5,99
c09942,0,20,0,11,1,1,3,12,0,0,3,5
c09944,1,21,0,72,1,7,3,11,9,0,5,5
c09951,0,19,0,72,1,7,2,11,9,9,6,6
c09952,0,20,0,11,1,1,3,11,0,0,3,5
c09954,1,21,0,21,1,7,3,12,0,0,3,6
c09958,1,18,0,42,1,7,2,11,24,24,6,5
c09963,1,18,0,82,1,7,2,11,23,0,4,5
c09965,0,21,0,11,1,1,2,11,0,0,5,3
c09973,0,20,0,93,1,6,3,12,0,0,4,5
c09978,0,18,0,23,1,7,1,11,0,0,99,4
c09979,1,19,0,82,1,7,2,13,0,0,99,99
c09980,0,22,0,72,2,7,3,12,1,17,5,5
c09981,1,20,0,72,1,7,3,11,0,0,3,5
c09993,0,19,0,41,1,7,2,11,0,0,6,6
c09995,1,19,0,82,1,7,1,12,0,0,6,7
c09996,1,19,0,82,1,7,2,12,0,0,6,5
c09997,1,18,0,26,2,7,2,11,19,19,6,7
c09999,1,18,0,43,1,7,2,11,0,0,5,5
c10000,0,21,0,72,1,7,2,13,19,19,6,5
c10008,0,17,0,31,1,7,2,12,0,0,6,5
c10010,1,19,0,31,1,7,3,11,0,0,6,5
c10011,1,19,0,52,1,7,3,11,0,0,6,6
c10013,0,20,0,82,1,7,2,13,17,17,6,7
c10014,1,21,0,23,1,7,3,13,19,19,5,6
c10016,0,18,0,73,1,7,2,12,0,0,5,7
c10018,0,20,0,43,1,7,2,12,0,0,4,2
c10019,0,19,0,31,1,7,2,11,0,0,6,5
c10024,1,20,0,52,1,7,2,12,0,0,5,5
c10035,0,19,0,31,1,7,2,11,0,0,5,5
c10036,0,17,0,52,2,7,1,12,0,0,6,5
c10038,1,19,8,11,1,1,1,13,8,8,5,5
c10039,1,16,0,31,1,7,1,11,0,0,6,7
c10041,1,18,0,22,2,7,2,11,0,0,5,5
c10043,1,20,0,42,2,7,3,12,0,0,99,5
c10044,1,22,0,41,1,7,3,11,17,0,99,99
c10048,1,17,0,52,1,7,1,12,0,0,2,2
c10049,0,20,0,11,1,7,1,11,0,0,6,7
c10050,1,22,0,11,1,7,2,11,0,0,6,7
c10052,0,18,0,82,1,7,1,11,0,0,3,7
c10061,1,18,0,42,1,7,1,12,0,0,5,5
c10063,0,20,0,23,1,7,2,11,0,0,5,6
c10065,0,20,0,53,1,7,2,11,0,0,3,5
c10069,1,18,0,26,2,7,2,11,0,0,2,7
c10070,1,22,0,11,1,1,3,12,0,0,4,3
c10072,0,20,0,25,1,7,3,11,0,0,99,5
c10076,1,18,0,82,1,7,2,11,0,0,2,5
c10077,1,18,0,82,1,7,1,11,23,23,5,6
c10080,1,18,0,52,2,7,2,11,0,0,99,6
c10083,0,19,0,82,1,2,2,11,0,0,6,99
c10085,0,18,0,41,1,7,2,11,0,0,2,2
c10089,0,20,0,31,1,7,2,11,0,0,6,6
c10091,1,20,24,42,1,7,2,12,24,24,6,7
c10093,0,20,0,53,1,7,2,12,19,19,5,7
c10094,0,18,0,82,1,7,2,11,0,0,1,1
c10095,0,19,0,41,99,99,2,11,0,0,5,5
c10096,1,19,0,53,1,7,2,11,0,0,99,5
c10104,1,19,0,31,1,7,2,11,0,0,6,99
c10109,0,18,0,52,1,7,2,11,0,0,4,4
c10112,1,19,0,82,1,2,2,11,0,0,4,6
c10115,0,20,0,93,1,6,2,11,23,23,5,6
c10117,1,17,0,53,1,7,1,12,0,0,5,6
c10123,0,19,0,93,2,7,2,12,0,0,5,6
c10133,1,21,0,82,99,99,3,12,0,0,6,6
c10134,0,19,0,25,1,7,1,12,0,0,6,5
c10135,1,20,0,11,1,1,3,12,0,0,3,5
c10136,1,19,0,43,2,7,2,12,19,19,6,5
c10137,0,20,0,21,1,7,2,12,0,32,5,5
c10139,0,21,0,53,1,7,3,11,0,0,5,5
c10140,1,17,0,93,2,7,2,12,0,0,2,5
c10141,1,20,0,41,1,7,2,12,0,0,4,3
c10142,1,17,0,93,1,6,2,11,0,0,5,5
c10145,1,21,0,26,1,7,3,12,0,0,6,6
c10147,1,19,0,52,1,7,2,12,0,0,6,1
c10149,1,18,0,25,2,7,2,11,0,0,5,5
c10150,1,19,0,42,1,7,2,12,0,0,2,5
c10152,1,20,0,31,1,7,2,11,0,0,6,5
c10154,0,19,0,42,1,7,3,11,0,0,5,5
c10160,1,19,0,52,1,7,3,11,0,0,2,2
c10161,1,17,0,42,1,7,1,11,1,1,6,7
c10163,0,20,0,31,1,7,2,13,17,0,5,6
c10169,1,20,0,31,1,7,3,11,0,0,99,5
c10170,0,20,0,25,1,7,2,11,0,0,1,1
c10171,0,19,24,42,1,7,2,12,24,24,2,5
c10176,1,18,0,91,1,7,2,11,0,0,6,6
c10177,0,18,0,11,1,1,2,11,1,1,6,99
c10179,1,18,2,42,1,7,2,11,0,2,6,7
c10183,0,20,0,31,1,7,2,11,17,17,5,7
c10185,1,18,0,24,1,7,1,11,0,0,5,7
c10196,1,18,0,31,1,7,2,11,0,0,6,7
c10205,1,21,0,23,1,7,2,11,21,21,99,5
c10218,1,19,0,72,1,7,2,12,0,0,6,5
c10224,0,19,0,93,1,6,2,11,1,1,6,7
c10225,0,20,17,41,1,7,1,12,17,17,5,7
c10226,1,18,0,22,1,7,2,12,0,0,6,99
c10233,1,19,0,82,1,2,2,11,0,0,6,5
c10240,1,20,0,82,99,99,2,11,0,12,6,99
c10248,0,18,0,53,1,7,2,11,0,0,5,6
c10249,0,18,0,93,1,3,1,11,21,21,6,5
c10251,0,20,0,93,1,3,2,11,0,0,99,7
c10255,1,18,0,42,1,7,2,11,1,1,6,5
c10257,0,19,0,82,1,2,2,11,0,0,5,99
c10258,1,18,0,53,2,7,3,11,0,0,6,5
c10265,0,17,0,53,1,7,1,11,19,0,6,5
c10267,1,18,0,11,1,1,2,12,12,12,2,5
c10268,1,20,0,41,1,7,2,11,0,0,3,5
c10274,1,20,0,53,2,7,3,11,0,0,6,5
c10277,0,18,0,25,2,7,2,11,0,0,5,5
c10282,1,19,0,82,1,7,2,12,12,12,2,5
c10290,1,20,0,25,1,7,2,12,19,19,5,5
c10294,0,18,0,31,1,4,2,12,0,0,6,5
c10299,1,17,0,31,1,7,1,11,0,0,2,6
c10301,1,18,0,41,1,7,2,11,0,0,4,5
c10304,0,20,0,31,1,7,2,11,0,0,4,6
c10305,1,17,0,31,1,7,1,12,0,0,6,5
c10306,0,20,0,22,1,7,3,11,0,9,6,5
c10307,0,19,0,31,1,7,2,11,0,0,6,5
c10309,0,19,0,54,2,7,2,12,0,0,99,4
c10321,0,17,0,73,1,5,1,11,0,30,4,3
c10323,1,18,0,31,1,7,2,11,0,0,6,5
c10327,1,19,0,52,1,7,1,12,17,17,6,7
c10331,0,19,0,53,1,7,2,12,0,0,3,7
c10334,1,20,0,11,1,1,2,11,0,0,2,5
c10338,1,22,0,82,1,7,3,12,0,0,99,99
c10342,0,20,24,26,1,7,1,13,24,24,6,7
c10351,1,21,0,93,1,7,3,11,1,1,6,5
c10354,1,20,0,11,1,1,2,12,0,0,5,1
c10355,1,21,24,11,1,1,3,12,24,24,6,5
c10358,0,20,0,11,1,1,3,12,1,1,6,7
c10363,1,19,0,82,1,7,2,12,17,1,6,7
c10365,0,22,0,24,1,7,3,13,19,19,6,7
c10373,0,20,0,93,1,3,3,12,0,0,99,99
c10379,0,24,0,91,1,7,3,12,1,0,6,5
c10381,0,18,0,82,2,7,1,12,0,0,5,6
c10382,1,21,0,41,1,7,3,11,12,0,5,99
c10385,1,19,0,52,1,7,3,11,0,0,4,5
c10388,1,19,0,82,1,7,2,11,17,0,6,7
c10389,0,20,0,82,1,7,2,12,0,12,4,5
c10394,0,20,0,24,1,7,3,11,0,0,5,5
c10398,0,19,0,31,1,7,2,11,0,0,5,6
c10399,1,21,0,31,1,7,2,12,0,0,6,6
c10402,1,19,0,23,1,1,2,11,0,0,2,3
c10404,1,17,0,72,2,7,1,12,0,0,3,5
c10405,1,20,0,52,1,7,2,12,0,0,6,6
c10409,1,19,0,31,1,4,2,11,0,0,5,5
c10411,1,20,0,31,1,7,2,11,0,0,99,99
c10430,1,20,0,31,1,7,2,11,0,0,5,5
c10431,1,20,17,91,1,7,2,13,17,17,6,7
c10450,0,20,0,82,1,7,3,11,0,0,6,99
c10451,1,19,0,31,1,7,3,11,0,0,6,5
c10452,1,18,0,31,1,7,2,11,0,0,99,99
c10453,1,18,0,93,1,3,1,12,0,0,99,5
c10464,0,18,0,42,2,7,2,12,0,0,6,5
c10465,1,21,0,41,1,7,3,11,0,0,6,5
c10466,0,19,0,23,1,7,2,12,0,0,5,7
c10467,1,19,0,41,1,7,1,11,0,0,5,5
c10470,1,19,0,11,1,1,2,11,0,0,5,5
c10471,1,21,17,93,1,7,2,12,17,17,3,7
c10473,0,18,0,42,1,7,2,11,0,0,6,6
c10475,1,19,0,41,1,7,2,11,0,0,6,5
c10476,0,19,0,31,1,4,2,11,0,0,2,5
c10477,1,19,0,26,2,7,2,12,1,1,6,7
c10478,1,18,0,11,1,1,1,12,32,32,5,5
c10482,0,18,0,72,1,7,2,11,0,0,5,5
c10486,1,19,0,91,1,7,2,12,0,0,2,7
c10487,0,20,0,91,1,7,2,12,0,0,5,5
c10489,1,19,0,82,1,7,2,12,17,17,2,6
c10491,1,19,0,72,1,7,2,11,0,0,2,5
c10493,0,19,0,52,2,7,3,11,0,0,5,7
c10494,1,20,0,11,1,1,3,11,0,1,2,5
c10499,0,18,0,91,99,99,2,11,0,0,5,99
c10500,0,20,0,52,2,7,1,13,0,0,5,5
c10505,0,21,0,31,1,7,2,13,0,0,6,6
c10515,1,19,0,82,1,7,2,12,9,19,5,5
c10516,1,18,0,11,1,1,1,11,21,21,6,99
c10517,1,18,0,11,1,1,2,11,19,19,3,3
c10518,0,19,0,72,1,7,2,11,0,0,2,5
c10519,0,22,0,53,99,99,3,10,0,0,3,5
c10520,0,19,0,41,2,7,2,11,0,0,6,6
c10523,0,19,0,22,1,7,1,12,0,0,99,5
c10527,1,21,0,52,1,7,3,12,0,0,5,5
c10528,1,19,17,26,1,7,2,11,17,17,6,5
c10530,0,21,0,22,1,1,3,11,0,0,6,5
c10531,1,17,0,22,1,7,1,11,0,0,5,4
c10534,1,18,0,41,1,7,1,12,0,0,1,7
c10539,0,18,0,42,1,7,2,11,12,0,6,7
c10544,0,20,0,22,1,7,3,11,0,0,99,6
c10550,0,22,30,11,1,1,3,12,30,30,6,5
c10552,0,20,0,82,99,99,2,11,9,9,99,5
c10554,0,18,0,31,1,7,2,11,0,0,6,99
c10559,0,18,0,31,1,4,2,12,0,0,6,6
c10560,1,18,0,11,1,1,3,11,0,0,2,2
c10566,1,18,0,52,2,7,2,11,0,0,6,3
c10567,1,20,0,41,1,7,3,11,0,0,4,99
c10569,1,19,17,23,1,7,2,11,17,17,6,7
c10571,1,20,0,31,1,7,2,11,0,0,4,5
c10572,0,20,0,41,1,7,2,11,0,0,99,5
c10575,1,18,0,52,1,7,2,11,0,0,6,6
c10578,0,18,0,25,1,7,2,11,0,0,4,4
c10579,0,20,0,31,1,7,2,12,0,0,5,6
c10580,0,21,0,82,1,2,2,11,1,0,6,7
c10581,0,21,0,41,2,7,2,11,0,0,5,5
c10583,0,23,0,93,1,7,2,12,1,1,99,7
c10588,0,19,0,91,1,7,2,11,0,0,6,5
c10590,0,18,0,22,1,7,1,12,1,1,5,5
c10591,1,20,0,72,2,7,2,11,17,0,99,5
c10593,0,22,0,91,1,7,3,11,0,0,6,99
c10604,0,20,0,11,1,1,2,12,1,0,6,2
c10606,0,20,0,82,1,7,2,12,1,0,99,7
c10608,1,21,0,11,1,1,3,12,0,0,5,5
c10613,1,20,0,72,2,7,2,12,0,0,6,5
c10618,1,21,0,31,1,7,3,12,0,0,5,99
c10619,1,21,1,11,1,1,3,11,1,1,6,7
c10620,1,19,24,11,1,1,2,11,32,24,6,6
c10623,1,21,0,11,2,7,2,12,0,0,1,1
c10624,0,21,0,11,1,1,3,11,21,25,4,7
c10628,1,19,0,23,1,7,2,11,0,0,6,5
c10631,1,19,0,52,1,7,1,12,0,0,6,5
c10634,0,19,0,31,1,7,2,12,1,1,6,7
c10635,1,20,0,52,1,7,3,12,0,0,6,5
c10636,1,19,0,11,1,1,2,11,0,0,3,5
c10637,0,20,0,54,1,7,2,12,0,0,5,7
c10638,0,17,0,31,1,4,1,11,0,0,6,5
c10642,0,17,0,22,1,1,1,11,0,0,5,6
c10647,1,20,0,43,1,7,2,12,0,0,99,7
c10648,0,19,0,11,1,1,2,11,0,0,2,5
c10652,0,20,0,41,2,7,3,11,0,0,6,7
c10657,0,18,0,11,1,1,2,11,1,17,6,7
c10658,0,20,0,41,1,7,2,11,0,0,6,5
c10664,1,20,17,91,1,7,2,14,17,0,6,7
c10665,0,20,0,82,1,7,3,11,0,0,5,5
c10672,1,18,0,11,1,1,2,11,0,0,4,6
c10673,0,19,0,22,1,7,2,11,0,0,6,6
c10679,1,22,0,52,99,99,3,11,0,0,6,5
c10682,1,19,10,11,1,1,1,11,33,33,6,6
c10685,0,18,0,26,1,7,1,12,0,0,5,2
c10689,0,19,0,52,2,7,2,11,0,0,5,5
c10690,1,20,0,25,2,7,2,12,0,0,6,3
c10691,0,22,0,31,1,7,1,9,17,17,6,7
c10692,0,17,2,24,1,7,1,12,0,2,6,6
c10693,0,21,0,43,1,7,2,13,1,1,99,5
c10695,1,18,0,82,1,2,2,11,0,0,5,5
c10706,0,17,0,53,1,7,2,11,0,0,5,5
c10707,0,20,25,82,1,7,2,12,25,25,6,7
c10708,0,19,0,22,1,1,2,11,0,0,6,6
c10710,1,17,0,23,1,7,2,11,0,0,2,7
